series_id,status,path,order,seasonal_order,aic,mape,n_obs
소디프|꼬지형|인체이물류,success,artifacts\models\base_monthly\소디프_꼬지형_인체이물류.pkl,"(2, 1, 0)","(1, 1, 0, 12)",18.485984371081603,100.0,36
신라에스지|미니소시지|인체이물류,success,artifacts\models\base_monthly\신라에스지_미니소시지_인체이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",15.975656559116302,0.0015566206938766314,36
신라에스지|미니소시지|동물성이물,success,artifacts\models\base_monthly\신라에스지_미니소시지_동물성이물.pkl,"(0, 0, 2)","(1, 1, 1, 12)",19.153831742252333,64.09528409601928,36
소디프|꼬지형|성분,success,artifacts\models\base_monthly\소디프_꼬지형_성분.pkl,"(0, 0, 1)","(1, 0, 0, 12)",-502.5323264496408,3.368737594932998e-90,36
신라에스지|미니소시지|기타이물류,success,artifacts\models\base_monthly\신라에스지_미니소시지_기타이물류.pkl,"(0, 1, 1)","(1, 1, 1, 12)",-145.12252849762467,4.855147198045012,36
신라에스지|미니소시지|합성수지류,success,artifacts\models\base_monthly\신라에스지_미니소시지_합성수지류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",31.891461970981737,53.828933520171816,36
쌍인|과일젤리|인체이물류,success,artifacts\models\base_monthly\쌍인_과일젤리_인체이물류.pkl,"(0, 0, 2)","(0, 0, 1, 12)",-486.5142909233754,1.9106531632005922e-25,36
쌍인|과일젤리|식물성이물,success,artifacts\models\base_monthly\쌍인_과일젤리_식물성이물.pkl,"(0, 1, 2)","(1, 0, 0, 12)",-539.4245947447017,2.3782609787989005e-09,36
쌍인|과일젤리|기타이물류,success,artifacts\models\base_monthly\쌍인_과일젤리_기타이물류.pkl,"(0, 1, 2)","(0, 0, 1, 12)",-507.22517686000845,4.958702288049441e-21,36
씨푸드_성남|냉장 생선구이|인체이물류,success,artifacts\models\base_monthly\씨푸드_성남_냉장 생선구이_인체이물류.pkl,"(2, 0, 2)","(0, 1, 1, 12)",23.39672845818675,107.25025368790746,36
씨푸드_성남|삼호부산|인체이물류,success,artifacts\models\base_monthly\씨푸드_성남_삼호부산_인체이물류.pkl,"(1, 0, 0)","(1, 1, 0, 12)",21.931384945975438,100.0,36
씨푸드_성남|삼호부산|기타이물류,success,artifacts\models\base_monthly\씨푸드_성남_삼호부산_기타이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",28.64324795258901,75.85712402044476,36
씨푸드_성남|삼호부산|공정이물류,success,artifacts\models\base_monthly\씨푸드_성남_삼호부산_공정이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",25.41874856143472,58.146335421714625,36
씨푸드_성남|삼호안심부산|인체이물류,success,artifacts\models\base_monthly\씨푸드_성남_삼호안심부산_인체이물류.pkl,"(2, 0, 0)","(1, 1, 1, 12)",19.893576204419126,69.09603373974511,36
씨푸드_성남|삼호어묵|공정이물류,success,artifacts\models\base_monthly\씨푸드_성남_삼호어묵_공정이물류.pkl,"(0, 0, 2)","(0, 1, 1, 12)",28.53201713265857,99.99369763438241,36
씨푸드_성남|삼호안심부산|합성수지류,success,artifacts\models\base_monthly\씨푸드_성남_삼호안심부산_합성수지류.pkl,"(1, 0, 2)","(1, 0, 1, 12)",4.963774341911829,0.1578871189817649,36
씨푸드_성남|삼호어묵|동물성이물,success,artifacts\models\base_monthly\씨푸드_성남_삼호어묵_동물성이물.pkl,"(0, 1, 2)","(0, 0, 1, 12)",18.970186558240616,96.23921601516727,36
씨푸드_성남|삼호어묵|기타이물류,success,artifacts\models\base_monthly\씨푸드_성남_삼호어묵_기타이물류.pkl,"(2, 0, 2)","(0, 1, 1, 12)",15.274927224324243,79.72116775924356,36
씨푸드_성남|삼호부산|포장불량,success,artifacts\models\base_monthly\씨푸드_성남_삼호부산_포장불량.pkl,"(2, 0, 2)","(1, 1, 0, 12)",-77.50103150492917,0.06101543521826939,36
씨푸드_성남|삼호어묵|인체이물류,success,artifacts\models\base_monthly\씨푸드_성남_삼호어묵_인체이물류.pkl,"(1, 0, 2)","(1, 1, 1, 12)",17.94161703249641,100.0,36
씨푸드_이천|국판 씨푸드김|포장불량,success,artifacts\models\base_monthly\씨푸드_이천_국판 씨푸드김_포장불량.pkl,"(0, 0, 2)","(0, 1, 1, 12)",51.33535276474742,100.0,36
씨푸드_성남|삼호어묵|일부인오류,success,artifacts\models\base_monthly\씨푸드_성남_삼호어묵_일부인오류.pkl,"(1, 0, 2)","(1, 1, 1, 12)",-172.90668764510608,0.6666862533717565,36
씨푸드_이천|국판조미김|기타,success,artifacts\models\base_monthly\씨푸드_이천_국판조미김_기타.pkl,"(2, 1, 0)","(1, 1, 0, 12)",26.363289681732166,0.15489295463635774,36
씨푸드_이천|국판조미김|기타이물류,success,artifacts\models\base_monthly\씨푸드_이천_국판조미김_기타이물류.pkl,"(0, 0, 1)","(0, 1, 1, 12)",41.2866568473205,0.21195130987594624,36
씨푸드_이천|국판조미김|동물성이물,success,artifacts\models\base_monthly\씨푸드_이천_국판조미김_동물성이물.pkl,"(0, 0, 2)","(0, 1, 1, 12)",13.336158043528133,99.99998158213026,36
씨푸드_성남|삼호어묵|합성수지류,success,artifacts\models\base_monthly\씨푸드_성남_삼호어묵_합성수지류.pkl,"(2, 0, 2)","(0, 1, 1, 12)",17.29388263557945,114.46347756437379,36
씨푸드_이천|국판조미김|식물성이물,success,artifacts\models\base_monthly\씨푸드_이천_국판조미김_식물성이물.pkl,"(2, 1, 2)","(0, 1, 1, 12)",10.971174858673658,73.74340858842318,36
씨푸드_이천|국판조미김|합성수지류,success,artifacts\models\base_monthly\씨푸드_이천_국판조미김_합성수지류.pkl,"(1, 1, 2)","(0, 1, 1, 12)",23.61056428611478,100.0,36
씨푸드_이천|국판조미김|포장불량,success,artifacts\models\base_monthly\씨푸드_이천_국판조미김_포장불량.pkl,"(0, 0, 2)","(1, 1, 1, 12)",11.43408436412286,16.66713387834756,36
씨푸드_이천|국판조미김|관능,success,artifacts\models\base_monthly\씨푸드_이천_국판조미김_관능.pkl,"(0, 0, 2)","(0, 0, 1, 12)",-472.291174600341,2.236001310541411e-28,36
양산공장|고급밀가루|기타이물류,success,artifacts\models\base_monthly\양산공장_고급밀가루_기타이물류.pkl,"(0, 0, 2)","(1, 1, 1, 12)",-7.057273074046474,0.010961854762947207,36
