series_id,total_score,growth_score,volatility_score,seasonality_score,acceleration_score,forecast_mean,historical_mean,forecast_max,historical_max,growth_rate_pct,details,rank
남원공장|용기면|포장불량,0.0,0.0,0.0,0.0,0.0,0.0,5.277777777777778,0.0,85.0,-100.0,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 2.2338008359393514e-17, 'forecast_slope': 0.0}",185
논산1공장|프리미엄 국물|동물성이물,0.0,0.0,0.0,0.0,0.0,0.15303983682514968,0.6388888888888888,0.1678579424968716,3.0,-76.04593858388962,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.005779980316572355}",186
삼해상사(김포)|국판삼해김|식물성이물,0.0,0.0,0.0,0.0,0.0,0.20071924265590058,0.3611111111111111,0.21439297255295542,2.0,-44.416209726058305,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.005372816182116027}",187
씨푸드_이천|국판조미김|형태,0.0,0.0,0.0,0.0,0.0,0.022485486307150433,1.1388888888888888,0.02875503059691952,7.0,-98.02566461693314,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0023397217763518672}",188
씨푸드_이천|국판조미김|기타,0.0,0.0,0.0,0.0,0.0,0.1299814549964576,0.5555555555555556,0.15259953347373575,3.0,-76.60333810063763,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.008654698185167883}",189
씨푸드_성남|삼호어묵|공정이물류,0.0,0.0,0.0,0.0,0.0,0.2780260654182373,0.6111111111111112,0.30158969929609936,2.0,-54.5048256588339,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.19999999999999993, 'forecast_slope': -0.009219521372954618}",190
진천)육가공|베이컨|기타,0.0,0.0,0.0,0.0,0.0,0.041339378854881516,0.3333333333333333,0.05104402920767494,2.0,-87.59818634353553,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0036594720721585794}",191
진천BC|B2B패티류|동물성이물,0.0,0.0,0.0,0.0,0.0,0.6402294822329645,1.25,0.6722219735194386,5.0,-48.78164142136284,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.02857142857142855, 'forecast_slope': -0.012629887495075718}",192
진천)육가공|스팸일반|포장불량,0.0,0.0,0.0,0.0,0.0,2.0473212146159603,10.083333333333334,2.519181833268151,48.0,-79.69598795422188,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': -0.1428571428571428, 'forecast_slope': -0.1781125793561176}",193
인천냉동식품|손만두|합성수지류,0.0,0.0,0.0,0.0,0.0,0.008705205816287883,0.6111111111111112,0.011478593769581243,3.0,-98.57551177551653,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0010255052712317579}",194
인천냉동식품|비비고 왕교자|형태,0.0,0.0,0.0,0.0,0.0,0.7531442464159799,1.3888888888888888,0.8090691416993423,5.0,-45.77361425804944,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.19999999999999996, 'forecast_slope': -0.021940000645900105}",195
인천냉동식품|비비고 왕교자|포장불량,0.0,0.0,0.0,0.0,0.0,0.3156725166125228,0.5555555555555556,0.42387141543526335,2.0,-43.1789470097459,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0571428571428571, 'forecast_slope': -0.03978767079850074}",196
우양냉동(장항)|핫도그|합성수지류,0.0,0.0,0.0,0.0,0.0,0.4575115026089842,0.8055555555555556,0.5467139815579308,3.0,-43.20546864164334,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.2, 'forecast_slope': -0.03395938910069647}",197
인천냉동식품|비비고 왕교자|기타,0.0,0.0,0.0,0.0,0.0,0.06785365476502986,0.6388888888888888,0.07498133124549303,3.0,-89.3794279498214,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0027744632068222993}",198
진천)육가공|스팸일반|기타,0.0,0.0,0.0,0.0,0.0,0.04565753329394675,0.4722222222222222,0.05936622028992277,3.0,-90.33134589069364,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.005090502016534805}",199
진천)B2B|FV _ OEM|합성수지류,0.0,0.0,0.0,0.0,0.0,2.102019124803177e-12,0.4166666666666667,4.763323382601829e-12,3.0,-99.99999999949551,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -8.13441015469251e-13}",200
인천냉동식품|손만두|동물성이물,0.0,0.0,0.0,0.0,0.0,6.17468956799091e-05,0.3888888888888889,9.194954843143305e-05,2.0,-99.98412222682516,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -1.0751396358252679e-05}",201
진천BC|비비고 죽(용기)|인체이물류,0.0,0.0,0.0,0.0,0.0,0.01645177145257121,0.5833333333333334,0.020151889240415468,5.0,-97.17969632241635,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0013985354039009745}",202
진천BC|비비고 죽(파우치)|기타이물류,0.0,0.0,0.0,0.0,0.0,0.06470660378737982,0.3333333333333333,0.08138104034728075,2.0,-80.58801886378606,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0062536270474951704}",203
진천BC|비비고썰은김치|기타이물류,0.0,0.0,0.0,0.0,0.0,0.004316346355412234,0.3888888888888889,0.0051531262793050175,2.0,-98.89008236575114,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.00031864777434340296}",204
진천BC|비비고 죽(파우치)|합성수지류,0.0,0.0,0.0,0.0,0.0,0.054890477753620354,0.4444444444444444,0.07683981934101569,2.0,-87.64964250543542,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.007968129762226}",205
진천BC|백미|관능,0.0,0.0,0.0,0.0,0.0,0.15773506845025514,0.4166666666666667,0.17972373323157032,3.0,-62.14358357193876,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.008485855224133088}",206
진천BC|더건강한 닭가슴살|기타이물류,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,-100.0,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': 0.0}",207
진천BC|백미|성분,0.0,0.0,0.0,0.0,0.0,0.0004548527321450928,0.4444444444444444,0.0009493162137621456,3.0,-99.89765813526735,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.0001561924036490475}",208
진천BC|백미|기타,0.0,0.0,0.0,0.0,0.0,0.0546036128874239,0.5833333333333334,0.06129044592301808,3.0,-90.6393806478702,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.002591497442486805}",209
진천BC|비엔나|합성수지류,0.0,0.0,0.0,0.0,0.0,0.43626868055781703,0.8888888888888888,0.4727978734133272,3.0,-50.91977343724559,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.02857142857142855, 'forecast_slope': -0.01429616006620928}",210
진천BC|중식프라잉|공정이물류,0.0,0.0,0.0,0.0,0.0,0.6475279696679952,1.0,0.6833452655997041,4.0,-35.24720303320048,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.014120262679100427}",211
진천BC|중식프라잉|동물성이물,0.0,0.0,0.0,0.0,0.0,0.1374756950585044,0.7222222222222222,0.16156269023780456,5.0,-80.96490376113016,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.009214073758694399}",212
진천BC|양식반찬|합성수지류,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,2.0,-100.0,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.08571428571428572, 'forecast_slope': 0.0}",213
진천BC|일반 국물|포장오류,0.0,0.0,0.0,0.0,0.0,3.886245662299115e-10,1.1111111111111112,7.967875868445498e-10,11.0,-99.9999999650238,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -1.298241109798491e-10}",214
진천BC|햇반 파우치밥|인체이물류,0.0,0.0,0.0,0.0,0.0,0.0005649602998838741,0.5833333333333334,0.0010413921250617564,4.0,-99.90314966287706,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.00015768379706114857}",215
하북율원식품|맛간식|인체이물류,0.0,0.0,0.0,0.0,0.0,0.17527968536724878,0.4444444444444444,0.19312718335344087,2.0,-60.56207079236901,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -0.006952831734984095}",216
푸드웨어|손만두|합성수지류,0.0,0.0,0.0,0.0,0.0,0.009012794429710778,0.5833333333333334,0.022323903987333332,5.0,-98.45494952633528,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.02857142857142855, 'forecast_slope': -0.003918420156748999}",217
한우물 영농조합|햇반 성형밥(OEM)|인체이물류,0.0,0.0,0.0,0.0,0.0,0.0010405086159433106,1.0833333333333333,0.0013049721983901961,5.0,-99.90395305083601,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -9.926761569163896e-05}",218
한우물 영농조합|햇반 성형밥(OEM)|합성수지류,0.0,0.0,0.0,0.0,0.0,0.0002359021773070387,0.8333333333333334,0.0003026502625300206,4.0,-99.97169173872315,"{'weights': {'growth': 0.35, 'volatility': 0.25, 'seasonality': 0.2, 'acceleration': 0.2}, 'recent_slope': 0.0, 'forecast_slope': -2.488567157613656e-05}",219
